month,country,portfolio,assetno,dc_capacity_mw,ic_approved_budget,expected_budget,weather_loss_or_gain,grid_curtailment,grid_outage,operation_budget,breakdown_loss,unclassified_loss,actual_generation,string failure,inverter failure,ac_failure,expected_pr,actual_pr,pr_gap,pr_gap_observation,pr_gap_action_need_to_taken,revenue_loss,revenue_loss_observation,revenue_loss_action_need_to_taken,budgeted_irradiation,actual_irradiation,ac_capacity_mw,bess_capacity_mwh,bess_generation_mwh,ppa_rate,ic_approved_budget_$,expected_budget_$,actual_generation_$
2025-04,Korea,Korea-Blackwood ,KR_BW_05,0.9964,132.6750698,132.913,15.53268521,0,0,148.4456852,-11.03297834,7.631533129,145.04424,0,-11.03297834,0,0.831110377,0.814082414,-0.017027963,,,598,,,160.5,179.2566,1.168,0,,0.078421904,10404.63159,10423.29053,11374.64547
2025-04,Korea,Korea-Blackwood ,KR_BW_06,0.9964,130.240224,134.6158,15.54456474,0,0,150.1603647,-6.6761,2.547765257,146.03203,0,-6.6761,0,0.840710441,0.822197992,-0.018512448,,,200,,,160.7,179.2566,1.168,0,,0.078421904,10213.68635,10556.82735,11452.10984
2025-04,Korea,Korea-Blackwood ,KR_BW_07,0.9964,135.4262384,136.224,14.88398935,0,0,151.1079893,0,1.951880653,153.05987,0,0,0,0.846015954,0.862513646,0.016497692,,,153,,,161.6,179.2566,1.1,0,,0.078421904,10620.38347,10682.94546,12003.24644
2025-04,Korea,Korea-Blackwood ,KR_BW_08,0.9964,133.0895658,132.7238,15.97380704,0,0,148.697607,-3.23927,3.376682956,148.83502,0,-3.23927,0,0.832520825,0.838140329,0.005619504,,,265,,,160,179.2566,1.1,0,,0.078421904,10437.13716,10408.45311,11671.92566
2025-04,Korea,Korea-Blackwood ,KR_BW_09,1.19637,143.8269746,157.4144,7.020411375,0,0,164.4348114,-5.7064,-10.95107137,147.77734,0,-5.7064,0,0.832763836,0.710526855,-0.122236981,"Generation loss due to low performance of the inverter-1 is -6MWh, PR Loss: - 3.0%",String monitoring is not available for further analysis,-1197,"As per site inspection report, shading on modules due to outside trees are observed. ",Shadow area on solar modules need to be specified to calculate the shadow loss. ,158,165.0465281,1.2,0,,0.109296439,15719.77608,17204.83329,16151.53695
2025-04,Korea,Korea-Blackwood ,KR_BW_10,0.1971,28.04200467,26.5887,3.061846714,0,0,29.65054671,0,-0.259516714,29.39103,0,0,0,0.846827014,0.847775551,0.000948537,,,-20,,,159.3,177.6443411,0.2,0,,0.078421904,2199.107399,2085.13648,2304.900534
2025-04,Korea,Korea-Blackwood ,KR_BW_11,0.75141,92.76854258,93.685,10.78838414,-3.439521917,0,101.0338622,0,-5.717702223,95.31616,0,0,0,0.781686125,0.716882667,-0.064803458,"Grid loss: - 3MWh, PR Loss: 2.2%","After the curtailment period, generation resumed. ",-448,,,159.5,177.8673723,0.75,0,,0.078421904,7275.085744,7346.95608,7474.874753
2025-04,Korea,Korea-Blackwood ,KR_BW_12,0.99873,125.5023779,127.131,15.85262162,-2.911811573,0,140.07181,0,3.212519952,143.28433,0,0,0,0.788189856,0.791410213,0.003220357,,,252,,,161.5,181.6382699,1,0,,0.078421904,9842.135436,9969.855082,11236.62998
2025-04,Korea,Korea-Blackwood ,KR_BW_13,0.99333,125.9037096,125.829,14.95305795,-3.086608077,0,137.6954499,0,-0.205679876,137.48977,0,0,0,0.788263317,0.736864384,-0.051398933,,,-16,,,160.7,179.797,1,0,,0.078421904,9873.608632,9867.749763,10782.20955
2025-04,Korea,Korea-Blackwood ,KR_BW_14,0.3843,51.53793504,45.8469,4.953500873,0,0,50.80040087,-2.34003,5.178619127,53.63899,0,-2.34003,0,0.723906346,0.768724522,0.044818176,,,406,,,164.8,182.6057174,0.4,0,,0.078421904,4041.702996,3595.401192,4206.471726
2025-04,Korea,Korea-Blackwood ,KR_BW_15,0.3843,51.56750984,45.5522,4.165398288,0,0,49.71759829,-7.87915,-6.168368288,35.67008,-7.87915,0,0,0.719253137,0,-0.719253137,"Fire incident happened in the month of Oct- 2024, and all the inverters are damaged.  After the Replacement of Inverter's, the site had started producing from 11th March
1) String Failure: -8 MWh, PR loss:12%. (Due to fire incident, 104.475 kWp capacity of faulty solar modules has been isolated.)",Blackwood agreed to replace the damaged modules. ,-484,"1. 104.475 kWp capacity of faulty solar modules are isolated due to insulation failure, crack & Hotspot. Damaged modules need to be replaced to resume the operational capacity of the plant to the designed capacity. Mar-25 Generation loss: 8 MWh and Revenue Loss: $ 618 . ",1. Need to rectify the same (open),164.8,179.8696923,0.4,0,,0.078421904,4044.022308,3572.290257,2797.315591
2025-04,Korea,Korea-Blackwood ,KR_BW_16,0.99792,144.0926004,117.215,11.89378092,-2.192407702,0,126.9163732,0,7.226226786,134.1426,0,0,0,0.717966475,0.751984463,0.034017987,"1. Grid loss-3 MWh, PR Loss : 1.7%
2. String monitoring is not available for further analysis. Only one inverter installed at site ","1. After the curtailment hours, plant generation is resumed. (Closed)
2. Nil",567,"As per site inspection report, observed solar modules damage and shading loss on solar modules, ",Damaged modules need to be replaced with spares and shadow area on solar modules need to be specified to calculate the shadow loss. ,163.6,180.2004569,1.02,0,,0.078421904,11300.01608,9192.223482,10519.7181
2025-04,Korea,Korea-Blackwood ,KR_BW_18,0.4806,69.26738578,55.4036,6.29368415,0,0,61.69728415,0,7.06735585,68.76464,0,0,0,0.734735925,0.82280303,0.088067105,String monitoring is not available for further analysis. Only one inverter installed at site ,Nil,772,,,156.9,174.7233733,0.5,1.4976,67.17895,0.109296439,7570.67857,6055.41616,7515.730247
2025-04,Korea,Korea-Blackwood ,KR_BW_19,2.914,396.2702662,362.6124,32.12754812,0,0,394.7399481,-3.9286,7.872651881,398.684,0,-3.9286,0,0.767662081,0.77284104,0.005178959,,,617,,,162.1,176.4621,2.97,0,,0.078421904,31076.26879,28436.75484,31265.55839
2025-04,Korea,Korea-Blackwood ,KR_BW_20,0.32292,44.64408009,43.71466,5.447901912,0,0,49.16256191,-2.07647,-2.828211912,44.25788,0,-2.07647,0,0.846610591,0.767979984,-0.078630608,"Generation loss due to low performance of the inverter 1,4- 2MWh, PR Loss: 3.4% ",String Monitoring not available for further analysis,-222,,,159.9,179.8274,0.365,0,,0.078421904,3501.073765,3428.186872,3470.787218
2025-04,Korea,Korea-Blackwood ,KR_BW_21,0.9933,121.1096584,131.8828,14.88200449,0,0,146.7648045,-2.86858,-7.220204489,136.67602,0,-2.86858,0,0.806636543,0.754395925,-0.052240618,,,-566,,,164.6,183.1739,1.08,0,,0.078421904,9497.650009,10342.50029,10718.39372
2025-04,Korea,Korea-Blackwood ,KR_BW_22,0.4968,66.68442183,67.19832,6.369369582,0,0,73.56768958,0,-2.221459582,71.34623,0,0,0,0.823765645,0.803558453,-0.020207192,,,-174,,,164.2,179.7636404,0.5,0,,0.078421904,5229.519329,5269.820202,5595.107202
2025-04,Korea,Korea-Blackwood ,KR_BW_23,0.09675,12.23963736,12.68176,1.43104339,0,0,14.11280339,0,-0.52056339,13.59224,0,0,0,0.796340357,0.769911597,-0.02642876,,,-41,,,164.6,183.1739,0.1,0,,0.078421904,959.8556665,994.5277657,1065.929341
2025-04,Korea,Korea-Blackwood ,KR_BW_24,0.69915,79.48806316,79.48806316,7.96608633,-1.964411996,0,85.4897375,-2.26598,11.0299725,94.25373,0,-2.26598,0,0.716398431,0.78160277,0.065204339,,,865,,,158.7,174.6045,0.75,0,,0.078421904,6233.605261,6233.605261,7391.556969
2025-04,Korea,Korea-Blackwood ,KR_BW_25,0.063,7.708409094,7.62819,0.863167864,0,0,8.491357864,0,0.665682136,9.15704,0,0,0,0.767315469,0.833711981,0.066396513,,,52,,,157.8,175.6558595,0.0666,0,,0.078421904,604.5081182,598.2171842,718.1125121
2025-04,Korea,Korea-Blackwood ,KR_BW_26,25.04158,3376.488054,3201.99,368.6055547,-23.05312575,0,3547.542429,-76.34713967,-112.6716691,3358.52362,0,-76.34713967,0,0.800168534,0,-0.800168534,,,-8836," Inverter Breakdown Loss: Gen Loss: 76 MWh and revenue loss: $5,987",Inverter generation is resumed (Closed),159.8,178.1958,25,0,,0.078421904,264790.6222,251106.1525,263381.817
2025-04,Korea,Korea-Blackwood ,KR_BW_27,0.3906,53.33897378,42.92598,2.877008915,0,0,45.80298892,-1.376484069,6.440955154,50.86746,0,-1.376484069,0,0.688581092,0,-0.688581092,,,505,,,159.6,170.2968,0.4,0,,0.078421904,4182.943883,3366.337084,3989.123067
2025-04,Korea,Korea-Blackwood ,KR_BW_28,9.95553,1344.905221,1236.69,160.4583872,0,0,1397.148387,-8.462437233,73.24835001,1461.9343,-8.462437233,0,0,0.781758418,0.822771722,0.041013304,,,5744,,,158.9,179.517,0.9,29.3,,0.078421904,105470.0282,96983.5845,114647.6714
2025-04,Korea,Korea-Blackwood ,KR_BW_29,0.9964,133.0868419,134.1428,15.676404,0,0,149.819204,0,4.875165997,154.69437,0,0,0,0.838800367,0.871994135,0.033193769,,,382,,,160.5,179.2566,1.1,0,,0.078421904,10436.92354,10519.73379,12131.42704
2025-04,Korea,Korea-Blackwood ,KR_BW_30,0.49896,66.22080234,65.8626,8.200492451,0,0,74.06309245,-2.84234,-6.767782451,64.45297,0,-2.84234,0,0.827584699,0.715940758,-0.111643941,"Generation loss due to low performance of the inverters 2,3,4,7 : -3.6MWh, PR Loss: 3.4%
",String monitoring is not available for further analysis. ,-531,,,159.5,179.3592,0.5,0,,0.078421904,5193.161406,5165.070497,5054.524628
2025-04,Korea,Korea-Blackwood ,KR_BW_31,2.9946,395.5036475,381.632,25.77020295,0,0,407.4022029,-57.35683188,21.61562894,371.661,-42.17414109,0,-15.18269079,0.770962243,0.704777178,-0.066185065,"String Failure Due to low insulation resistance: 
  1)String Failure Loss -42MWh, PR Loss:-10.8%",Discussing to blackwood to rectify the breakdown strings ,1695,"50 Nos of Strings down due to insulation failure etc., Gen Loss: 42 MWh and Revenue Loss: $ 3,307. ",Need to rectify the same (open),165.3,176.4621,3,0,,0.078421904,31016.14909,29928.30808,29146.36328
2025-04,Korea,Korea-Blackwood ,KR_BW_32,0.05934,7.849128855,8.042892,1.045751788,0,0,9.088643788,0,-0.026663788,9.06198,0,0,0,0.846590446,0.84979692,0.003206474,,,-2,,,160.1,180.9165,0.05,0,,0.078421904,615.5436298,630.7389046,710.6577259
2025-04,Korea,Korea-Blackwood ,KR_BW_33,0.09675,12.17252494,12.85998,1.460213595,0,0,14.3201936,0,-1.019033595,13.30116,0,0,0,0.808022431,0.753305465,-0.054716966,,,-80,,,164.5,183.1785,0.2,0,,0.078421904,954.5925827,1008.504117,1043.102293
2025-04,Korea,Korea-Blackwood ,KR_BW_34,0.99375,134.9178244,136.6024,17.411291,-3.224156025,0,150.789535,0,0.005695029,150.79523,0,0,0,0.853798351,0.839246115,-0.014552236,,,0,,,161,181.521,1.1,0,,0.078421904,10580.51268,10712.6203,11825.64906
2025-04,Korea,Korea-Blackwood ,KR_BW_35,0.9964,129.4564893,133.9536,16.40684159,0,0,150.3604416,-3.62673,1.272988409,148.0067,0,-3.62673,0,0.841813245,0.833219954,-0.008593291,,,100,,,159.7,179.2603,1.168,0,,0.078421904,10152.22438,10504.89636,11606.96722
2025-04,Korea,Korea-Blackwood ,KR_BW_36,0.2544,33.68171312,28.42686,3.009650215,0,0,31.43651021,0,4.181389785,35.6179,0,0,0,0.711271813,0.806576252,0.095304439,,,457,,,157.1,173.7327216,0.25,0.832,34.2893,0.109296439,3681.291287,3106.954556,3892.909617
2025-04,Korea,Korea-Blackwood ,KR_BW_37,0.4512,58.19890549,52.48782,5.557067461,0,0,58.04488746,0,3.278772539,61.32366,0,0,0,0.740479875,0.783939392,0.043459518,,,358,,,157.1,173.7327216,0.6,1.4976,59.967,0.109296439,6360.933095,5736.731791,6702.457634
2025-04,Korea,Korea-Blackwood ,KR_BW_38,0.2832,33.18085003,34.2891,4.078925693,0,0,38.36802569,0,7.168134307,45.53616,0,0,0,0.749240907,0.883323448,0.134082542,,,562,,,161.6,180.8234381,0.25,0.665,38.1862,0.078421904,2602.105437,2689.01651,3571.03237
2025-04,Korea,Korea-Blackwood ,KR_BW_39,0.99873,133.3464443,123.969,14.65726268,-3.281532353,0,135.3447303,0,7.816739669,143.16147,0,0,0,0.768586011,0.803044685,0.034458674,,,613,,,161.5,180.5946763,1,0,,0.078421904,10457.28206,9721.885022,11226.99506
2025-04,Korea,Korea-Blackwood ,KR_BW_40,0.05796,8.168735645,7.286092,1.329211953,0,0,8.615303953,0,-0.800073953,7.81523,0,0,0,0.829214853,0.75569045,-0.073524403,String monitoring is not available for further analysis. Only one inverter installed at site ,Nil,-63,,,151.6,179.2566,0.06,0,,0.078421904,640.6078029,571.3892076,612.8852171
2025-04,Korea,Korea-Blackwood ,KR_BW_41,0.9804,121.3689944,121.94,12.49248691,-3.518597596,0,130.9138893,0,7.211500689,138.12539,0,0,0,0.786703384,0.81054967,0.023846286,,,566,,,158.1,174.297,1,0,,0.078421904,9517.987632,9562.766978,10832.05608
2025-04,Korea,Korea-Blackwood ,KR_BW_42,0.9804,122.3984812,122.2214,12.43614334,-4.242983115,0,130.4145602,0,7.030419779,137.44498,0,0,0,0.788020422,0.806246807,0.018226386,,,551,,,158.2,174.297,1,0,,0.078421904,9598.721947,9584.834902,10778.69703
2025-04,Korea,Korea-Blackwood ,KR_BW_43,0.099,13.18571671,13.3859,1.45810759,0,0,14.84400759,0,0.48789241,15.3319,0,0,0,0.845069444,0.879856042,0.034786597,,,38,,,160,177.4285789,0.12,0,,0.078421904,1034.04901,1049.747765,1202.35679
2025-04,Korea,Korea-Blackwood ,KR_BW_44,0.099,13.01862639,13.36698,1.456046661,0,0,14.82302666,0,0.425973339,15.249,0,0,0,0.845989975,0.877806444,0.031816469,,,33,,,159.6,176.9850075,0.12,0,,0.078421904,1020.945469,1048.264023,1195.855615
2025-04,Korea,Korea-Blackwood ,KR_BW_45,0.099,13.98821118,13.1175,1.091905346,0,0,14.20940535,0,0.636984654,14.84639,0,0,0,0.838077166,0.8790123,0.040935134,,,50,,,158.1,171.2603,0.12,0,,0.078421904,1096.982155,1028.699326,1164.282172
2025-04,Korea,Korea-Blackwood ,KR_BW_46,0.09855,13.99347103,13.00302,1.082375991,0,0,14.08539599,0,0.537304009,14.6227,0,0,0,0.834556477,0.870135757,0.03557928,,,42,,,158.1,171.2603,0.12,0,,0.078421904,1097.394642,1019.721587,1146.739976
2025-04,Korea,Korea-Blackwood ,KR_BW_47,0.09855,14.00897127,13.06026,1.087140668,0,0,14.14740067,0,0.670969332,14.81837,0,0,0,0.83823024,0.881575224,0.043344984,,,53,,,158.1,171.2603,0.12,0,,0.078421904,1098.610201,1024.210456,1162.08479
2025-04,Korea,Korea-Blackwood ,KR_BW_48,0.05888,8.69255917,8.236822,1.032660824,0,0,9.269482824,0,-0.592372824,8.67711,0,0,0,0.869973122,0.818461692,-0.05151143,,,-46,,,160.8,180.9597,0.06,0,,0.078421904,681.6870411,645.9472645,680.4754877
2025-04,Korea,Korea-Iceberg,KR_IB_49,99.986,13942.10852,13604.62,1370.005414,-652.2966314,0,14322.32878,-20.13,225.1170175,14527.3158,0,-20.13,0,0.840947152,0.868683941,0.027736789,,,13048,,,161.8,178.0935,99.75,0,,0.05796,808084.6098,788523.7752,842003.2238
2025-04,Japan ,JP Minamata,JP-MINA,28.24548,2886.980569,2765.085117,283.9870237,530.7940062,0,3579.866147,-661.8103502,-261.235905,2656.9,-637.2914073,-24.51894288,0,0.657011962,0.626936701,-0.030075261,"1) PCS 2,3 breakdown due to  PDP Protection and LIR -25 MWh, PR Loss- 0.6%.
2)String Failure Los:-637MWh, PR loss-14%","Inverters are resumed after rectification. 
Module procurement is initiated, and it is under lender approval.",-64871,"1. PCS-02 tripped due to PDP Protection from 01st, 02nd April 2025. Gen Loss: 22.8 MWh Revenue Loss:$ 5678.
2. PCS-03 tripped on low insulation resistance n 1st & 10th April 2025. Gen Loss:  0.5 MWh and Revenue Loss: $ 239.
3. Strings failure due to typhoon damage: Gen Loss: 582 MWh and Revenue Loss: $ 144,675. ","1. Inverter resumed (Closed)
2. Inverter Resumed (Open)
3. Module procurement initiated (Open)",149,164.3029888,20.4,0,,0.2484,717125.9733,686847.1431,659973.96
2025-04,Singapore ,SG Matco Asia,SG_DG_ONS_00055,0.851,90.985552,90.985552,-2.832085492,0,0,88.15346651,-7.308318353,-0.871418155,79.97373,0,-7.308318353,0,0.752929875,0.831500444,0.078570569,"Plant shutdown held on Apr22-24 due to panel maintenance
1) Break Down loss: -7 MWh, PR Loss: 6.05%",Inverters Resumed once the plant maintenance completed,26,,,142,137.58,0.7,0,,0.07918,7204.236007,7204.236007,6332.319941
2025-04,Taiwan ,TW-Yunlin,TW1,24.81678,3170.527015,3165,-61.5589391,0,0,3103.441061,0,85.5289391,3188.97,0,0,0,0.835197617,0.858215153,0.023017536,,,0,,,152.7,149.73,27.2,0,,0,0,0,0
2025-05,Korea,Korea-Blackwood ,KR_BW_02,0.34776,49.88648764,40.6686,-5.648101654,0,0,35.02049835,-0.30133909,7.376430744,42.09559,0,-0.30133909,0,0.685489123,0.823976541,0.138487417,,,578,,,170.6,146.906877,0.35,0,,0.078421904,3912.193346,3189.309047,3301.216319
2025-05,Korea,Korea-Blackwood ,KR_BW_03,0.099,14.09502957,12.6914,-1.791392832,0,0,10.90000717,0,1.631152832,12.53116,0,0,0,0.745758927,0.857359476,0.111600549,,,128,,,171.9,147.6362917,0.1,0,,0.078421904,1105.359056,995.2837529,982.717427
2025-05,Korea,Korea-Blackwood ,KR_BW_04,0.949875,134.1395086,133.196,-17.41619635,0,0,115.7798036,-1.69717,7.781206353,121.86384,0,-1.69717,0,0.808678007,0.851172693,0.042494686,,,610,,,173.4,150.7268833,1,0,,0.078421904,10519.47567,10445.48393,9556.794366
2025-05,Korea,Korea-Blackwood ,KR_BW_05,0.9964,140.3239529,140.5756,-20.06140471,0,0,120.5141953,-4.2208,11.69652471,127.98992,0,-4.2208,0,0.818349771,0.869113564,0.050763793,,,917,,,172.4,147.7969667,1.168,0,,0.078421904,11004.47157,11024.20621,10037.21322
2025-05,Korea,Korea-Blackwood ,KR_BW_06,0.9964,139.9418851,144.6434,-21.69570873,0,0,122.9476913,-5.51193,9.516868728,126.95263,0,-5.51193,0,0.831896834,0.858995317,0.027098482,,,746,,,174.5,148.3259667,1.168,0,,0.078421904,10974.50908,11343.21083,9955.866967
2025-05,Korea,Korea-Blackwood ,KR_BW_07,0.9964,143.5141944,144.3596,-20.98632553,0,0,123.3732745,0,6.015525526,129.3888,0,0,0,0.837463423,0.878297085,0.040833662,,,472,,,173,147.8500667,1.1,0,,0.078421904,11254.65638,11320.9547,10146.91606
2025-05,Korea,Korea-Blackwood ,KR_BW_08,0.9964,142.8602182,142.4676,-21.31695646,0,0,121.1506435,-1.79368,9.999956455,129.35692,0,-1.79368,0,0.820323215,0.87588874,0.055565525,,,784,,,174.3,148.2200667,1.1,0,,0.078421904,11203.37032,11172.58046,10144.41597
2025-05,Korea,Korea-Blackwood ,KR_BW_09,1.19637,149.5316503,163.658,-20.87244618,0,0,142.7855538,-4.701150755,-2.717583064,135.36682,0,-4.701150755,0,0.812324661,0.770118568,-0.042206094,"As per site inspection report, shading on modules due to outside trees are observed. ",Shadow area on solar modules need to be specified to calculate the shadow loss. ,-297,"As per site inspection report, shading on modules due to outside trees are observed. ",Shadow area on solar modules need to be specified to calculate the shadow loss. ,168.4,146.9227735,1.2,0,,0.109296439,16343.27682,17887.23653,14795.11132
2025-05,Korea,Korea-Blackwood ,KR_BW_10,0.1971,30.08213653,28.5231,-4.421156241,0,0,24.10194376,0,1.741336241,25.84328,0,0,0,0.84282965,0.903723071,0.060893421,,,137,,,171.7,145.0860441,0.2,0,,0.078421904,2359.098424,2236.835811,2026.679224
2025-05,Korea,Korea-Blackwood ,KR_BW_11,0.75141,98.0178845,98.9862,-15.2726146,-2.30563303,0,81.40795237,-1.57607,5.348717632,85.1806,0,-1.57607,0,0.769024753,0.782501306,0.013476553,,,419,,,171.3,144.8700645,0.75,0,,0.078421904,7686.749132,7762.686277,6680.024839
2025-05,Korea,Korea-Blackwood ,KR_BW_12,0.99873,131.7453638,133.455,-19.20692631,-3.719371766,0,110.5287019,0,13.03691808,123.56562,0,0,0,0.77284386,0.835873443,0.063029583,,,1022,,,172.9,148.0161248,1,0,,0.078421904,10331.72228,10465.7952,9690.251194
2025-05,Korea,Korea-Blackwood ,KR_BW_13,0.99333,134.5578449,134.478,-21.35442466,-2.307663593,0,110.8159118,0,5.283878248,116.09979,0,0,0,0.774047977,0.794412724,0.020364746,,,414,,,174.9,147.1267667,1,0,,0.078421904,10552.2824,10546.02081,9104.76659
2025-05,Korea,Korea-Blackwood ,KR_BW_14,0.3843,54.28283884,48.2887,-6.99291811,0,0,41.29578189,-2.48478,5.38506811,44.19607,0,-2.48478,0,0.70950681,0.759336939,0.04983013,,,422,,,177.1,151.4533001,0.4,0,,0.078421904,4256.963578,3786.891797,3465.93996
2025-05,Korea,Korea-Blackwood ,KR_BW_15,0.3843,54.36988468,48.02768,-4.771106993,0,0,43.25657301,-17.59021844,0.884525434,26.55088,-17.59021844,0,0,0.700922305,0.430226038,-0.270696267,"Fire incident happened in the month of Oct- 2024, and all the inverters are damaged.  After the Replacement of Inverter's, the site had started producing from 11th March
1) String Failure: 18 MWh, PR loss:29%. (Due to fire incident, 104.475 kWp capacity of faulty solar modules has been isolated.)",Blackwood agreed to replace the damaged modules. ,69,,,178.3,160.5875397,0.4,0,,0.078421904,4263.789879,3766.422112,2082.170563
2025-05,Korea,Korea-Blackwood ,KR_BW_16,0.99792,142.5291843,125.97,-13.19896952,0,0,112.7710305,0,6.811789524,119.58282,0,0,0,0.697032378,0.739135726,0.042103347,,,534,,,181.1,162.1245822,1.02,0,,0.078421904,11177.41001,9878.807251,9377.912434
2025-05,Korea,Korea-Blackwood ,KR_BW_18,0.4806,68.51582917,58.70424,-6.562302196,0,0,52.1419378,0,8.524742196,60.66668,0,0,0,0.727503366,0.846443684,0.118940318,,,932,,,167.9,149.1311591,0.5,1.4976,59.5188,0.109296439,7488.536109,6416.164357,6630.65206
2025-05,Korea,Korea-Blackwood ,KR_BW_19,2.914,434.1504848,397.2752,-56.33029444,0,0,340.9449056,-20.41363106,41.85872551,362.39,0,-20.41363106,0,0.753222583,0.800599532,0.047376949,,,3283,,,181,155.3357167,2.97,0,,0.078421904,34046.90766,31155.07761,28419.3138
2025-05,Korea,Korea-Blackwood ,KR_BW_20,0.32292,48.2959871,47.29054,-7.102318106,0,0,40.18822189,-1.57089,-3.836621894,34.78071,0,-1.57089,0,0.832083024,0.720122389,-0.111960635,Inverter underperforming at site. Gen Loss: 1.5 MWh and PR Loss: 3.09 %. ,Need to analyze in the site to find the root cause. ,-301,Inverter underperforming at site. Gen Loss: 1.5 MWh and Revenue Loss: $ 123. ,Need to analyze in the site to find the root cause. ,176,149.5674833,0.365,0,,0.078421904,3787.463266,3708.61419,2727.569502
2025-05,Korea,Korea-Blackwood ,KR_BW_21,0.9933,133.2550793,145.1086,-17.03440271,-3.954659633,0,124.1195377,-2.09598,-17.91263766,104.11092,0,-2.09598,0,0.788383084,0.640872947,-0.147510138,"1. Grid Loss: 4 MWh and PR Loss:2.45 %.
2. Inverter underperforming at site. Gen Loss: 2 MWh and PR Loss: 1.20%. ","1. After the curtailment hours, plant is normalized. 
2. Need to analyze in the site to find the root cause. ",-1405,"1. Grid Loss: 4 MWh and Revenue Loss: $ 310
2. Inverter underperforming at site. Gen Loss: 2 MWh and Revenue Loss: $ 164. ","1. After the curtailment hours, plant is normalized. 
2. Need to analyze in the site to find the root cause. ",185.3,163.5475,1.08,0,,0.078421904,10450.11704,11379.6927,8164.576577
2025-05,Korea,Korea-Blackwood ,KR_BW_22,0.4968,70.12848047,70.66892,-9.730425525,0,0,60.93849447,0,2.022305525,62.9608,0,0,0,0.808228572,0.835050454,0.026821882,,,159,,,176,151.7665054,0.5,0,,0.078421904,5499.608966,5541.991263,4937.505816
2025-05,Korea,Korea-Blackwood ,KR_BW_23,0.09675,13.47084349,13.95744,-1.6384739,0,0,12.3189661,0,-0.0591661,12.2598,0,0,0,0.778537214,0.774798019,-0.003739195,,,-5,,,185.3,163.5475,0.1,0,,0.078421904,1056.409195,1094.56902,961.4368591
2025-05,Korea,Korea-Blackwood ,KR_BW_24,0.69915,78.6256114,78.6256114,-10.99194301,-1.36134897,0,66.27231942,0,14.56201058,80.83433,0,0,0,0.668204749,0.798624183,0.130419434,,,1142,,,168.3,144.7714833,0.75,0,,0.078421904,6165.970152,6165.970152,6339.18207
2025-05,Korea,Korea-Blackwood ,KR_BW_25,0.063,8.400016444,8.3126,-1.097761064,0,0,7.214838936,0,0.752141064,7.96698,0,0,0,0.750973431,0.829261797,0.078288367,,,59,,,175.7,152.4970769,0.0666,0,,0.078421904,658.7452835,651.8899195,624.785741
2025-05,Korea,Korea-Blackwood ,KR_BW_26,25.04158,3694.229015,3503.31,-534.7323495,-143.404822,0,2825.172829,0,374.7395728,3199.912401,0,0,0,0.788611718,0.850066501,0.061454783,,,0,,,177.4,150.3223167,25,0,,0.078421904,289708.4733,274736.2406,250943.2232
2025-05,Korea,Korea-Blackwood ,KR_BW_27,0.3906,52.7602417,44.9526,-6.528206237,0,0,38.42439376,0,8.652606237,47.077,0,0,0,0.674595671,0.826504658,0.151908986,,,0,,,170.6,145.8247482,0.4,0,,0.078421904,4137.558612,3525.268483,3691.867976
2025-05,Korea,Korea-Blackwood ,KR_BW_28,9.95553,1441.462519,1325.478,-182.062021,0,0,1143.415979,-6.925596481,33.40563747,1169.89602,-6.925596481,0,0,0.765171684,0.782892074,0.01772039,,,2620,,,174,150.1001,0.9,29.3,,0.078421904,113042.2353,103946.5085,91745.47341
2025-05,Korea,Korea-Blackwood ,KR_BW_29,0.9964,140.8768333,141.9946,-20.2639088,0,0,121.7306912,0,8.198648799,129.92934,0,0,0,0.826610368,0.882283165,0.055672797,,,643,,,172.4,147.7969667,1.1,0,,0.078421904,11047.8295,11135.48689,10189.30623
2025-05,Korea,Korea-Blackwood ,KR_BW_30,0.49896,71.03635066,70.6521,-9.708073375,0,0,60.94402663,-3.30611,0.148233375,57.78615,0,-3.30611,0,0.82038659,0.777877425,-0.042509164,Inverter underperforming at site. Gen Loss: 3.3 MWh and PR Loss: 4.45%. ,Need to analyze in the site to find the root cause. ,12,,,172.6,148.8836,0.5,0,,0.078421904,5570.805875,5540.672206,4531.69991
2025-05,Korea,Korea-Blackwood ,KR_BW_31,2.9946,423.0819102,408.243,-55.84346288,0,0,352.3995371,-49.61318535,34.57164823,337.358,-36.48028335,0,-13.132902,0.759901826,0.72746679,-0.032435036,String failure due to low insulation resistance. Gen Loss: 36 MWh. PR Loss: 7.87%,Need to rectify the same (open),2711,,,179.4,154.8599167,3,0,,0.078421904,33178.88896,32015.19337,26456.2567
2025-05,Korea,Korea-Blackwood ,KR_BW_32,0.05934,8.491682805,8.701308,-1.289534838,0,0,7.411773162,0,0.292026838,7.7038,0,0,0,0.836002181,0.868941003,0.032938822,,,23,,,175.4,149.4057,0.05,0,,0.078421904,665.933934,682.373141,604.1466643
2025-05,Korea,Korea-Blackwood ,KR_BW_33,0.09675,13.40664673,14.1638,-1.662698648,0,0,12.50110135,0,-0.412561352,12.08854,0,0,0,0.790047845,0.763974685,-0.026073159,,,-32,,,185.3,163.5475,0.2,0,,0.078421904,1051.374763,1110.752164,948.0063238
