Date,JP-MINA,KR_BW_01,KR_BW_02,KR_BW_03,KR_BW_04,KR_BW_05,KR_BW_06,KR_BW_07,KR_BW_08,KR_BW_09,KR_BW_10,KR_BW_11,KR_BW_12,KR_BW_13,KR_BW_14,KR_BW_15,KR_BW_16,KR_BW_18,KR_BW_19,KR_BW_20,KR_BW_21,KR_BW_22,KR_BW_23,KR_BW_24,KR_BW_25,KR_BW_26,KR_BW_27,KR_BW_28,KR_BW_29,KR_BW_30,KR_BW_31,KR_BW_32,KR_BW_33,KR_BW_34,KR_BW_35,KR_BW_36,KR_BW_37,KR_BW_38,KR_BW_39,KR_BW_40,KR_BW_41,KR_BW_42,KR_BW_43,KR_BW_44,KR_BW_45,KR_BW_46,KR_BW_47,KR_BW_48,KR_DG_OFS_00033,KR_DG_ONS_00028,KR_IB_49,SG_DG_ONS_00055,TW1
4/14/2025 0:00,56676.72,518,834.77,228.57,2802.39,2197.18,2062.14,2450.49,2340.77,6417.09,531.1,1779.27,2461.64,2341.09,534.98,527.56,1974.68,2986.67,5441,737.53,2514.96,1542.56,249.15,1594.45,206.08,115787.2422,855.35,36075.6,2253.69,1522.41,4729.6,159.88,250.24,2482.26,2013.22,1602.79,2745.22,481.09,2495.91,125.7,2597.02,2648.71,240.87,235,339.54,329.77,332.81,145.14,0,0,215670,3177.89,149325.5003
4/15/2025 0:00,126783.55,1277,2230.82,658.35,6361.16,6298.95,6058.84,6279.59,6032.62,7643.44,1221.79,4020.54,6348.01,5997.99,2142.65,1604.6,4846.45,3122.37,18624,1811.27,5413.78,2730.64,544.72,4073.17,420.59,97729.02271,2216.13,63421.7,6449.2,2529.22,16355,360.39,540.77,6280.87,6277.94,1658.67,2884.36,1927.12,6206.5,321.64,6474.29,6438.08,683.27,674,675.69,663.08,677.6,368.9,0,0,687250,2280.29,148137.1996
4/16/2025 0:00,135692.59,1150,1890.19,518.15,4854.26,5319.21,5094.49,5594.85,5355.51,6430.12,1057.57,3593.9,5561.13,5125.63,2064.11,1439.47,5320.79,2666.46,15460,1629.89,5227.46,2720.92,512.63,3510.19,294.18,125397.145,1983.75,50538.7,5421.86,2713.91,13792.6,333.21,510.33,5642.07,5160.71,1444.3,2431.05,1790.04,5367.03,282.08,4906.79,4971.17,547.8,547,515.54,510.57,513.34,316.7,0,0,543910,4003.29,147551.3004
4/17/2025 0:00,116606.86,1175,1946.77,523.93,5054.92,5726.5,5553.29,5790.09,5600.15,1126.74,1125.6,3821.09,5962.82,5419.47,2068.82,1343.42,4809.53,521.73,13436,1663.67,4701.99,1545.04,468.96,3588.12,354.16,137740.623,2019.78,51383.5,5810.09,2701.42,11782.8,344.82,468.6,6032.67,5576.4,130.75,277.74,1736.5,5742.44,300.55,5308.21,5299.85,549.36,554,389.31,384.75,390.62,322.02,0,0,566050,3323.9,130493.5007
4/18/2025 0:00,135636.25,1174,1945.99,412.36,4856.03,5388.32,5177.54,5462.87,5351.88,1617.18,1062.15,3619.08,5312.79,5068.42,2027.52,1290.56,4982.89,1054.8,15555,1617.97,4892.55,2565.19,487.8,3622.77,276.42,126695.1338,1521,54622.3,5545.54,2486.13,13712.7,318.99,481.67,5418.98,5263.33,436.33,799.7,1923.37,5337.82,285.3,4475.07,4448.81,434.9,436,236.09,231.26,233.66,307.7,0,0,548310,3634.63,120988.7998
4/19/2025 0:00,136594.58,821,1657.66,335.76,3090.41,4147.24,4037.94,4274.83,4091.08,1421.88,769.5,2599.05,3449.33,3837.9,1170.49,1049.92,3714.34,1469.57,5064,1040.51,3869.72,1536.08,380.06,2823.69,259.85,137348.627,1050,41897.6,4205.75,1894.69,4492.5,236.52,169.4,4224.58,4029.97,561.16,930.6,1033.83,4103.49,226.28,3908.4,3996.1,350.98,353,296.46,285.09,293.51,221.79,0,0,272530,2523.56,72494.29998
4/20/2025 0:00,39270.01,525,801.81,328.48,3157.95,1621.19,3277.2,3303.97,3204.29,2648.05,668.06,2222.55,3228.81,2919.47,1349.11,847.37,1082.71,1110.9,16997,1062.11,1687.97,820.88,167.81,1465.27,139.04,77383.22656,688,20832.8,3385.61,1101.29,14881.7,207.61,162.55,3550.72,3330.64,523.41,946.43,1205.45,3058.83,178.78,2035.23,1999.76,352.92,356,354.16,352.97,354.57,184.72,0,0,292120,3353.95,97446.70014
4/21/2025 0:00,130019.48,900,1664.4,537.8,4430.5,888.41,4966.97,5283.57,5136.55,6708.32,980.89,3407.24,5440.02,5174.22,1449.89,1169.61,4511.16,2914.57,10855,1620.76,5073.99,2173.74,505.33,3533.17,263.6,35748.84241,1268.92,34688.3,5276.74,1562.05,9649.1,318.31,494.64,5535.99,5040.97,1374.8,2385.62,1323.96,5086.94,279,5292.51,5212.18,575.34,571,613.75,604.11,606.2,300.41,0,0,525270,2622.36,134273.8999
4/22/2025 0:00,26633.4,351,535.24,111.06,920.24,766.21,772.57,785.41,794.06,1189.97,213.53,712.02,723.71,789.07,238.04,333.46,571.39,466.3,3794,240.15,921.79,342.49,92.06,670.5,35.65,119823.2026,661.8,6234.6,799.21,335.03,3384.1,53.77,90.35,851.38,773.26,210.25,404.5,181.16,1084.06,46.37,760.38,717.54,109.54,108,105.98,104.92,104.84,45.9,0,0,100100,220.73,142117.7002
4/23/2025 0:00,22338.75,886,1245.73,404.8,3831.5,3962.7,3951.05,3940.66,3908.14,2143.83,867.88,2943.27,3860.63,3355.77,1639.85,806.09,4637,1577.16,17778,1206.68,4832.57,1828.64,483.73,2140.62,148.11,17990.21997,1527.62,19883.1,4062.83,970.27,15607.1,258.1,483.14,4082.96,3914.19,737.83,1304.46,1238.09,3864.66,219.12,2130.67,2106.14,429,433,459.24,449,453.53,229.75,0,0,597820,276.74,106197.8998
4/24/2025 0:00,147850.53,1271,2246.75,595.29,5657.9,6019.39,5790.73,6164.4,5959.25,7278.36,1202.24,3927.49,6098.45,5650.67,2141.9,1176.19,5511.5,2981.64,17050,1811.47,5415.28,3049.54,536.06,3989.99,360.12,45964.74048,2203.33,59241.5,6164.46,3003.3,15013.4,369.12,533.28,6276.56,5810.26,1596.65,2742.8,2063.58,6000.96,312.27,5660.86,5668.78,626.9,615,617.82,602.24,608.29,359.37,0,0,614870,0,104247.5999
4/25/2025 0:00,72472.45,1307,2191.31,618.77,5790.78,6696.72,6616.89,6595.14,6493.56,6167.52,1255.86,4291.66,6405.59,6024.96,2409.31,1384.92,5902,2653.39,19490,1900.87,5807.92,3107.63,582.25,4149.9,384.07,61096.58911,2289.44,57211.4,6849.84,7.51,17216.6,377.69,571.78,6467.61,6685.2,1397.69,2374.49,2210.74,6465.59,347.03,6258,6153.45,651.7,648,646.85,639.16,652.46,373.63,0,0,692678,2634.35,75149.10013
4/26/2025 0:00,11273.53,1362,2220.7,637.62,6165.73,6502.12,6216.7,6564.3,6414.79,5027.37,1267.05,2596.88,6456.83,6060.66,2359.56,1323.05,5862.53,3108.68,18274,1905.19,5894.07,3189.59,585.8,4303.96,399.53,150588.4932,2343.5,63875.8,6652.14,0,16222,388.2,580.68,6577.64,6351.32,1689.59,2869.12,2079.41,3956.36,338.52,6336.83,6315.45,674.84,661,669.11,660.9,665.44,376.1,0,0,505041,2218.41,45589.7998
4/27/2025 0:00,9170.48,1146,1841.72,513.44,4820.4,5461.25,5324.01,5531.18,5403.1,4145.19,1070.49,3651.15,5205.08,3164.77,2101.17,1138.11,2061.86,1990.36,13810,1600.39,3935.55,2913.74,395.25,3258.75,289.69,138523.0156,1967.62,49418.2,5593.59,2649.7,12093.1,325.32,402.68,5527.26,5325.18,1025.89,1790.11,1839.26,5395.15,294.6,2988.47,2673.28,551.51,546,528.95,518.24,525.53,316.94,0,0,548100,2509.33,134868.6003
4/28/2025 0:00,39352.5,1374,2321.39,650.71,6163.34,6680.41,6606.1,6729.77,6652.11,5041.47,1282.04,4358.64,5449.31,6221.25,2330.82,1321.33,5717.5,2847.2,19242,1910.56,5809.9,3173.81,583.06,4367.04,412.62,134755.4517,2394.93,62729,6862,2332.15,16949.6,384.98,572.75,5693.42,6722.99,1570.41,2560.91,2326.67,6616.33,353.36,6393.03,6351.95,679.93,672,696.21,687.7,699.51,383.76,0,0,660434,2370.88,39999.10004
4/29/2025 0:00,10808.8,1370,2227.71,630.72,6039.49,6481.27,6286.57,6606.22,6494.86,7313.5,1284.43,4370.28,6577.02,6092.28,2369.4,1335.5,5843.31,3143.23,18752,1903,5886.97,3252.08,591.13,3519.96,400.84,140697.3936,2374.5,63940.6,6657.58,3158.12,16674.4,390.63,579.99,6630.43,6448.93,1713.76,2907.96,2293.95,5524.57,342.55,6365.47,6359.31,666.31,657,690.4,674.34,688.81,379.14,0,0,598522,4025.26,135474.1001
4/30/2025 0:00,125498.45,1356,2183.05,633.45,6106.55,6565.63,6432.24,6603.55,6442.01,7436.86,1268.14,4317.53,6511.29,6023.3,2334.45,1299.33,5570.09,3081.86,19063,1874.13,5767.57,3171.11,573.24,4265.11,402.73,162201.5791,2334.48,63302.7,6649.5,3201.54,16795.8,388.3,561.02,6633.56,6454.35,1632.68,2785.88,2254.07,6465.51,345.21,6370.3,6361.69,674.1,668,686.9,675.89,682.6,376.58,0,0,682924,3278.64,138286.0995
5/1/2025 0:00,48647.12,353,464.49,110.97,924.66,852.69,830.45,908.33,882.41,477.31,347.87,1156.24,1138.44,755.69,218.8,309.24,2083.5,270.76,2933,390.89,1928.13,889.19,194.02,660.65,63.8,159439.605,629.34,11750.4,877.57,506.03,2593.3,75.29,193.12,973.87,828.2,112.57,233.28,241.22,1038.87,50.2,707.81,789.09,111.42,110,117.4,117.13,117.8,77.14,0,0,101434,1860.04,94015.30008
5/2/2025 0:00,11637.65,1422,2418.01,664.55,6310.81,6699.99,6557.82,6833.48,6686.36,7375.18,1311.75,4388.8,6847.8,6330.12,2206.04,1280.43,5855.42,3207.55,14204,1956.68,5953.92,3334.08,596.21,4500.73,423.99,34912.85107,2491.83,59801.57,6866.64,3297.71,12602.4,402.94,587.62,6852.33,6522.74,1738.87,2965.8,2362.38,6762.06,355.47,6531.04,6496.03,691.79,682,700.24,692.94,700.23,393.13,0,10.98,455521,3496.96,143950.1998
5/3/2025 0:00,10654.95,349,448.2,199.13,2234,2222.32,2255.04,2061.22,2126.26,2133.01,306.83,975.44,2017.59,1840.93,782.2,461.83,1073.41,1372.57,10007,608.34,1207.65,594.98,119.35,992.65,147.51,165670.7437,611.05,15116.5,2310.44,746.5,8885.8,105.27,116.16,1901.18,2362.03,705.3,1252.54,464.38,2046.29,115,2062.9,1978.65,213.53,218,255.43,255.86,258.16,112.95,0,811.23,345741,4158.53,106829.8999
5/4/2025 0:00,156945.01,1405,2255.14,650.61,6313.55,6837.86,6796.1,6853.35,6758.89,5655.35,1323.82,2204.46,6733.49,6309.47,2401.11,1363.53,5918.79,3266.63,19527,1943.1,2224.41,3266.2,595.99,4432.8,426.8,46522.7345,2436.98,58434,5680.31,3177.32,17210.6,402.54,584.7,2163.04,6806.5,1738.42,2729.32,2359.4,6771.37,355.6,2473.08,1938.75,671.95,665,701.96,689.89,700.9,391.06,0,5617.07,448289,3017.95,128710.9998
5/5/2025 0:00,108631.2,347,503.27,169.88,1630.72,1757.09,1725.55,1837.88,1800.07,2034.66,367.2,1198.03,1831.86,1623.48,449.23,379.01,2177.35,711.58,4949,553.23,2489.3,1090.65,249.88,990.99,113.46,150695.6938,614.42,17119.1,1800.95,879.29,4341.9,112.65,250.9,0,1709.24,329.9,632.45,364.29,1830.37,100.92,1779.91,1790.08,174.79,174,175.38,173.63,174.84,105.47,0,3261.54,165583,2180.53,136218.4001
5/6/2025 0:00,61095.61,375,541.89,186.28,1912.91,2374.03,2384.06,2237.66,2288.83,2329.58,388.17,1293.62,2032.16,1831.75,737.7,641.57,1392.19,1179.01,10801,637.11,2407.7,641.69,239.81,999.5,126.66,50933.89087,674.14,12462.2,2462.14,499.8,9576.2,112.15,234.07,0,2513.98,544.49,990.52,543.19,2159.34,127.54,2107.67,1967.64,198.57,202,219.81,217.97,224.53,120.42,0,1269.66,283599,4026.29,124602.2997
5/7/2025 0:00,149568.03,1299,2077.24,600.96,5694.78,6205.59,6122.14,6293.75,6232.97,6658.75,1223.48,4073.24,6148.51,5759.37,2339.71,1298.99,5099.25,2997.87,18148,1801.58,4835.86,3045.42,475.6,4038.39,371.83,36890.03113,2258.18,51818,6380.55,2874.57,16062,374.78,470.41,0,6110.72,1616.53,2733.77,2219.82,6204.31,331.79,5885.61,5901.55,623.38,618,642.05,635.02,644.07,357.32,0,243.21,655677,3327.91,14936.10008
5/8/2025 0:00,10071.58,1247,1991.77,564.44,5590.69,5761.15,5649.77,6006.07,5881.2,6301.47,1163.94,3882.04,5970.61,5536.3,2066.06,1155.35,5415.4,2546.86,16465,1730.85,5508.89,2982.17,550.65,3942.81,361.58,124988.75,2172.91,52962.2,5918.87,2856.58,15134.2,363.61,547.2,0,5543.74,1385.55,2332.11,2030.67,5915.7,313.72,5549.76,5690,596.1,589,597.25,591.36,592.96,343.6,0,0,587030,2177.05,24781.9
5/9/2025 0:00,18702.17,336,346.63,63.22,471.01,551.84,557.68,568.08,570.18,234.82,197.61,635.88,519.69,481.12,107.48,173.03,514.59,92.2,2882,186.21,609.68,255.01,60.5,904.65,61.56,148292.9175,619.9,3036.1,571.53,274.77,2586.3,51.65,58.27,0,551.17,31.61,26.95,93.01,766.92,32.97,585.04,575.88,57.2,58,75.64,74.39,75.68,41.35,0,129.79,74570,3419.5,102911
5/10/2025 0:00,106578.87,230,381.5,185.52,2730.24,1310.85,1316.13,1333.72,1321.98,2730.57,234.04,777.38,1426.14,1616.38,141.34,181.09,1614.84,1751.45,2418,388.44,1119.02,366.02,111.66,865.23,91.46,16130.63861,398.94,22350.6,1360.99,557.16,2682.9,83.18,109.28,0,1339.53,982.2,1614.39,440.4,1840.01,75.09,1965.76,1938.01,204.55,206,273.62,267.93,271.53,70.8,0,3096.53,322520,2435.03,33185.29999
5/11/2025 0:00,39615.82,1011,1550.19,496.24,4808.64,5259.94,5326.17,5153.65,5134.02,4920.59,956.72,3267.81,3361.94,4633.99,1579.11,1026.07,3730.28,2062.89,10104,1428.71,2726.16,2354.2,274.93,2895.47,269.53,57133.82861,1742.94,43328.6,5359.5,2135.44,13357.9,284.51,260.99,0,5449.46,1148.31,1949.77,1268.18,3490.62,286.66,5303.55,5214.6,523.3,527,562.57,557.88,562.3,291.55,0,2572.312,518710,3831.57,17476.20001
5/12/2025 0:00,130117.54,1314,2045.45,610.96,5888.48,6382.95,6323.52,6274.13,6320.71,7121.65,1278.1,4323.21,6279.37,5814.28,2348.7,1302.3,5765.31,2989.38,14193,1764.3,5840.66,3183.41,584.09,4229.66,395.4,115295.646,2271.81,55265.6,6542.76,99.91,16660,360.61,569.24,0,6460.79,1582.4,2635.2,1962.45,6330.82,341.97,6308.1,6327.53,644.79,648,674.84,659.53,670.52,347.3,0,5273.33,669030,2944.16,77120
5/13/2025 0:00,12043.76,1271,1952.23,566.04,5664.64,5905.43,5839.67,5951.9,5904.41,7291.14,1166.85,3931.37,5889.14,5529.02,1847.14,986.64,5218.6,2981.36,16460,1717.18,5156.18,2691.52,514.96,3872.71,361.32,163615.564,2209.24,51265.35,6042.94,2713.75,14793.7,354.71,511.89,4305.85,5920.83,1627.21,2559.3,1819.89,6033.84,323.79,5942.49,5934.45,599.16,595,645.56,636.95,641.46,341.32,0,4747.03,604210,2429.02,150819.7
5/14/2025 0:00,136180.69,1185,1933.79,550.31,5290.41,5457.42,5288.61,5671.91,5538.8,4199.19,1111.31,3770.9,5724.5,5111.7,2203.46,1230.99,5560.67,1929.78,16184,1686.49,5736.17,2864.85,568.15,3695.3,328.75,148528.5146,2071.33,52920.1,5559.28,2690.43,15044.9,351.58,565.15,5840.91,5297.34,912.74,1466.26,1953.83,5617.6,299.15,5415.17,5463.38,577.9,573,545.44,536.79,541.08,336.79,145.7,5400.12,594223,1937.17,151374
5/15/2025 0:00,115188.98,204,379.72,87.58,667.6,1128.34,1143.44,1153.1,1147.62,800.71,258.27,852.39,989.77,1020.73,560.81,428.27,2526.79,1041.8,5809,388,2308.35,371.6,227.6,547.8,50.61,137570.6255,371.02,5785.9,1161.96,494.75,5279.7,76.69,221.13,1291.27,1136.76,470.58,843.56,321.69,1181.03,66.07,532.62,522.26,92.07,92,84.24,82.13,84.43,75.93,371.6,1170.68,174961,1566.21,151438.5
5/16/2025 0:00,61838.02,275,334.95,119.38,849.86,1206.17,1217.25,1226.65,1221.23,445.64,241.16,818,1261.67,1091.74,228.75,249.59,963.94,180.06,3483,345.87,1421.7,293.01,139.93,534.37,44.55,16798.23193,489.48,2886,1238.54,337.01,3135,71.12,137.49,1253.78,1163.74,47.16,110.86,240.37,1315.97,69.14,805.97,792.87,118.43,120,65.9,65.53,67.3,68.46,0,942.6,92589,4115.47,147682.1
5/17/2025 0:00,16662.46,834,1491.88,391.33,4005.57,3863.13,3846.98,3875.28,3855.14,7113.71,806.98,2741.43,3943.77,3573.24,1841.46,933.62,4798.69,1973.62,12455,1102.08,4712.22,1974.71,468.42,2496.05,297.31,20693.79321,1449.9,42534.8,3908.57,2008.02,11208.1,232.42,467.95,3748.02,3859.56,0,2113.33,1210.24,4034.38,214.34,3933.07,3870.6,432.28,440,432.05,432.26,431.49,220.31,0,4767.79,418139,3290.72,147264.1
5/18/2025 0:00,37464.69,1314,2113.42,622.58,6026.64,6490.36,6472.41,6518.84,6451.47,5057.79,1284.78,4394.27,6374.64,5770.87,2348,1234.01,4234.61,2286.98,16756,0,5006.05,3240.74,492.14,2413.69,412.01,133565.0645,2270.36,62312.4,6618.88,2879.81,15344.5,368.71,477.78,6491.78,6463.25,134.57,2105.67,1910.16,6282.99,352.66,3656.75,2979.18,650.19,645,687.54,673.85,681.72,371.67,0,5038.28,698208,977.52,141587.2
5/19/2025 0:00,76667.87,1013,1242.49,545.07,4699.97,4258.58,4220.7,4424.46,4299.39,5198.66,969.06,3312.44,4435.14,4015.13,705.81,703.76,5341.67,2798.13,9239,696.81,5484.44,2562.98,543.66,2585.07,277.16,113511.2644,1760.89,45820.8,4370.36,2259.05,8371.5,272.96,542.66,5438.7,4211.67,1405.69,2382.29,893.91,4581.33,245.77,2418.34,2515.08,564.89,566,536.83,530.33,532.26,264.57,408,5309.37,565492,1845.05,131148.5
5/20/2025 0:00,61999.54,558,1039.28,205.86,1785.48,1848.41,1845.22,1852.51,1862.09,1559.22,589.48,1933.45,2172.95,2134.92,1150.62,783.44,5283.93,1125.42,7103,650.7,5540.16,2463.59,548.8,1494.45,173.85,137841.4219,990.88,19878.6,1880.36,1010.3,6257.9,149.96,536.75,1951.86,1846.67,399.14,715.89,423.89,2467.39,103.23,2124.33,2155.51,226.03,230,223.78,224.06,224.4,126.55,2147.2,5062.84,213661,2455.96,147633.7
5/21/2025 0:00,10712.89,533,696.27,249.09,1943.79,2687.42,2648.11,2845.83,2775.75,1024.39,533.01,1830.73,2733.15,2224.64,1154.73,732.94,3743.88,358.28,14989,803.8,4202.67,1197.04,413.29,1418.8,137.39,85976.34009,924.81,13735.7,2738.34,1012.31,13608.6,154.71,419.19,2955.88,2609.05,116.88,279.32,754.99,2470.64,154.52,1897.87,1830.26,253.29,249,203.52,201.54,203.49,155.61,1344.4,3294.94,331163,3648.84,120963.6
5/22/2025 0:00,91629.24,0,1180.76,359.82,4021.15,3925.37,3814.21,4070.07,4050.49,4528.03,811.85,2653.04,3394.36,3018.68,610.06,524.5,1527.2,2612.44,8567,1194.78,1254.43,1773.66,126.05,2748.18,276.1,57516.62524,0,41667.3,3985.35,2214.64,7801.7,231.13,119.82,4097.2,3792.4,1414.23,2343.63,942.2,3538.45,224.57,3717.62,3838.28,391.34,396,524.09,518.01,520.81,214.76,1069.5,2202.35,246080,2514.3,138476.2
5/23/2025 0:00,93334.37,0,588.49,182.38,1905.58,2470.61,2500.57,2499.98,2563.64,1448.03,475.38,1626.36,2306.12,2055.14,712.01,590.63,3449.11,473.64,6449,732.38,3880.02,1552.01,382.99,1090.98,103.21,103074.1689,0,16828.5,2557.11,1206.2,5933.5,145.05,380.54,2599.55,2461.92,280.51,546.11,726.47,2361.97,138.6,1901.77,1895.6,194.55,195,190.58,188.57,188.97,138.69,1269.7,3009.21,249371,3934.59,129324.9
5/24/2025 0:00,20539.64,0,915.1,246.81,2473.87,2263.84,2276.38,2284.76,2338.33,4230.77,531.69,1836.28,2478.27,2686.58,504.12,414.56,1057.39,1761.81,8958,714.83,1215.94,1201.83,120.42,1943.93,183.16,70730.49243,0,27423.6,2338.31,1681.25,8055,158.39,118.88,2199.35,2242.85,922.08,1510.79,549.54,2942.35,125.11,3468.49,3465.58,252.78,256,285,285.01,287.22,139.63,384.8,678.63,241966,4088.36,77725.4
5/25/2025 0:00,7480.49,0,2046.37,606.98,5942.51,6405.36,6202.53,6460.03,6603.19,6010.29,1259.98,4324.6,3810.91,3608.63,2277.1,1274.09,5318.88,2943.82,17598,1801.66,4993.05,3093.2,498.54,4172.6,388.88,52457.4751,0,60977.4,6563.77,3256.93,16036.8,381.16,482.75,6358.31,6342.88,1582.56,2725.1,2273.93,4056.11,338.69,6248.88,6215.38,629.73,619,674.08,670.53,682.68,367.09,2294.7,5214.67,669942,3997.91,7239.1
5/26/2025 0:00,68308.51,0,1943.87,563.99,5716.14,5475.13,5466.46,5453.54,5607.67,7064.2,1111.67,3790.34,5629.6,5417.18,2227.33,1222.08,5446.79,2859.46,17435,1550.39,5828.03,2810.31,583.14,3938.5,367.32,152346.8765,0,54705.8,5642.63,2957.4,15456,330.37,569.33,5446.26,5514.28,1526.88,2576.26,1835.92,5859.19,296.68,5742.42,5699.3,586.09,585,632.26,627.63,630.15,314.07,1929.5,4722.1,629394,4123.04,0
5/27/2025 0:00,63132.29,0,1955.61,569.64,5605.25,5947.32,5991.17,6070.91,6190.38,7026.38,1171.7,4060.26,5911.69,5547.07,2217.48,1176.38,5153.8,2826.17,15514,1698.85,5546.71,2901.71,558.42,3921.11,368.33,143238.1685,0,57212.7,6199.41,3071.32,14533.7,356.42,549.9,6017.76,5991.61,1570.03,2628.81,2081.75,6026.33,332.92,5921.18,5903,589.41,586,640.66,623.26,638.83,345.07,1846.6,5134.76,610990,3314.01,274482.1
5/28/2025 0:00,9526.52,0,1963.05,577.42,5581.48,6054.32,5976.5,6102.62,6183,5601.67,1146.36,3929.45,5949.59,5619.77,2265.54,1211.54,4945.43,2228.88,14782,1674.53,4973.42,2394.64,487.92,3911.27,359.23,148888.1104,0,57250.6,6170.06,1729.05,14065.4,361.93,490.94,6056.44,6045.7,1217.28,2028.2,2162.33,5997.28,335.32,5150.14,5214.71,598.06,597,629.77,621.5,629.34,346.13,2006.8,4199.93,646303,3339.62,88640.8
5/29/2025 0:00,39604.43,0,1918.98,578.5,5590.07,6011.1,6016.46,6056.44,6141.83,6686.38,1191.36,4072.44,5935.78,5467.14,2267.62,1213.33,4745.98,2853.19,16829,1681.18,0,2595.84,459.32,3889.11,350.92,146768.5322,0,52481.9,6196.9,3134.62,15259.4,352.89,448.33,6046.52,6006.2,1541.89,2607.83,2120.03,5996.8,334.15,5706.31,5663.42,593.66,586,643.11,633.95,643.67,341.12,2005.3,4442.05,637787,607.04,29098.8
5/30/2025 0:00,74133.63,0,1894.74,564.22,5401.82,5844.72,5808.67,5904.86,5985.05,6821.13,1134.74,3891.59,5802.6,5453.98,2150.42,1158.85,4905,2814.39,14958,1647.69,0,2659.56,563.28,3792,356.18,119624.4043,0,56347.8,6006.44,2860.82,14238.5,349.87,558.14,5887.07,5772.02,1556.9,2608.68,1932.8,5894.34,325.35,5640.55,5624.39,579.41,572,627.35,617.75,626.61,334.41,2303.5,5658.06,614035,2956.17,128813.7
5/31/2025 0:00,10106.04,0,1480.81,441.4,4181.52,4530.59,4532.86,4603.79,4633.56,5286.55,948.12,3235.11,4514.37,4220.75,1546.13,909.22,4720.13,2168.7,12191,1304.05,0,2314.98,510.08,2914.88,277.12,140259.397,0,44415.9,4617.88,2363.41,11240.6,274.55,507.96,4584.18,4500.51,975.22,1983.2,1226.53,4582.87,256.77,4522.46,4586.62,450.94,452,458.6,451.66,455.55,259.39,2060.6,4935.4,450411,2784.75,134047.7
6/1/2025 0:00,10770.34,0,1925.2,564,5555.5,5849.1,5731.5,5967.5,5978.3,5874,1124,3839,5751,5229,1838.43,1109,5220,2731.7,16350,1661.2,0,2898.7,561,3789.7,371,119841.2017,0,57185.2,5945.9,3049.1,15266.8,334.7,556,5927.9,5827.1,1406.7,2525.1,1402.6,5650.1,319.5,5855,5877.5,582.2,581,644.4,635.1,646.2,334.1,2183.3,5056.69,615264,3644.45,120929.1001
6/2/2025 0:00,36572.2,0,490.6,155,1642.3,1807.7,1794.7,1835,1853.9,2498,344,1155,1756,1606,466.7,419.7,1939,732.2,5861,512.8,0,842.8,180.4,1078.8,113.4,148356.1172,0,15384.4,1844.1,916.4,5197,104.7,179.1,1812.1,1816.4,489.5,907,384.9,1763.8,102,1805.2,1752.4,155.85,156,151.9,148.4,151.5,99.6,740.2,1826.55,167370,3751.46,121466.8998
6/3/2025 0:00,19605.36,0,2072.5,623,6148.1,6329.7,6206.4,6387.5,6432.2,7216,1275,4337,6004,5873,2172.59,1292.2,4103,2758.8,17306,1844.4,0,3134.6,567.2,4105.7,419.7,48028.71924,0,59933,6446.7,3196.8,16059.5,382,468.7,6374.7,6397.2,1639.8,2926.7,1573.4,6500.8,342.3,6627,6429.8,635.17,628,630.6,617.2,628.1,362.5,1965.8,4525.4,643707,1420.56,45789
6/4/2025 0:00,146723.52,0,2126.2,636,6175.7,6706.9,6613.1,6719.3,6802.3,4593,1326,4507,6565,6191,2195.2,1327.8,5488,2733.7,18434,1887,5252.8,3214.9,518.8,4283.7,416.1,162569.9751,0,55006.5,6817.8,3257.1,17270.5,391.2,509.6,6352.7,6798.7,1326.2,2395,1715.1,6854.9,361.6,6542.4,6374.2,654.17,648,706.3,690.8,708,383.8,2407.6,4564.7,705019,1982.53,43708.1
6/5/2025 0:00,151749.52,0,1955.8,599,5937.9,6277.4,6135,6453.9,6442.1,7411,1267,4279,6026,5693,2079.64,1232.5,5356,2984.4,16948,1789,5808.4,3062.9,567.1,4066.3,383.1,166373.1362,0,67539.5,6348.5,3139.7,15361.9,378.6,572.7,6304.4,6213.3,1566.1,2817.7,1588.3,6320.7,341.2,6089.6,6064.3,615.87,608,664.4,651.2,665.4,357.1,2308.6,4232.8,648990,1637.24,62541.3
6/6/2025 0:00,116033.99,0,912.6,303,2998.3,2899.9,2808.2,3052.6,3020.6,4973,560,1888,2879,2636,872.95,613.5,4210,1954.5,14055,0,3955.4,1299.6,388.4,1997,191.5,156179.2383,0,32636.6,2949,1509.8,12618.6,172,372.8,3049.7,2824,1036.9,1856,679.1,2887.2,163.6,3061.2,3077.1,307.54,308,340.5,333,339.9,161,1150.3,3132.54,242777,2568.61,80672.5
6/7/2025 0:00,107131.96,0,1741,505,4768.4,5764.1,5663.7,5903.6,5872,2444,1144,3842,5553,5129,2024.59,1200,4907,941.8,15647,0,5370.3,3040.8,522.1,3300.9,328.7,82064.37915,0,50707.1,5834.8,2842.7,13967.2,344.4,515.8,5839,5696.8,452.5,845.6,1496.3,5655.6,313.4,4888.6,4943.1,516.05,521,525.6,518.2,527.9,325.1,2225,5300.26,597102,4094.83,131053.2
6/8/2025 0:00,30127.37,0,1497.2,468,4653.6,5301.1,5281,5214.6,5306,1606,824,2761,4923,4679,1775.95,1006.4,4086,664.8,13869,4069.1,4681.2,2220.8,460,2870.8,272,134467.8552,0,40645,5395.8,2297.4,12247.5,292.8,439.7,4917,5396.1,235,472.1,1224.5,5037.9,283.2,5032.6,5024.7,490.13,498,472.5,467.4,476.8,284.6,1687.2,4213.53,396265,3403.98,132226.4
